dci,medicamento,pdf_url,info_pdf
Acetilcisteína,Fluimucil,https://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml,"{""dci"": ""acetilcisteína"", ""medicamento"": ""Fluimucil"", ""indicacoes"": [""Tratamento de dificuldades respiratórias causadas por demasiado muco nos pulmões e vias respiratórias ou por o muco ser demasiado espesso e viscoso para ser tossido facilmente."", ""Bronquite aguda e crónica."", ""Doença pulmonar obstrutiva crónica (DPOC)."", ""Enfisema."", ""Complicações pulmonares da fibrose quística."", ""Facilitar as manobras de broncoscopias."", ""Facilitar as manobras de broncografias."", ""Facilitar as manobras de broncoaspiração.""], ""indicacoes_key"": [""Dificuldades respiratórias"", ""Bronquite"", ""DPOC"", ""Enfisema"", ""Fibrose quística"", ""Broncoscopias"", ""Broncografias"", ""Broncoaspiração""], ""efeitos_indesejaveis"": {""frequentes"": [], ""outros"": [""Reações alérgicas (incluindo choque anafilático)"", ""Broncospasmo"", ""Rinorreia"", ""Estomatite"", ""Vómitos"", ""Náuseas"", ""Urticária"", ""Erupção cutânea"", ""Prurido"", ""Taquicardia"", ""Dispneia"", ""Angioedema"", ""Rubor"", ""Edema facial"", ""Diminuição da tensão arterial"", ""Aumento do tempo de protrombina"", ""Síndrome de Stevens-Johnson"", ""Síndrome de Lyell""]}, ""conservacao"": ""Manter fora da vista e do alcance das crianças. Não são necessárias condições especiais de conservação para ampolas fechadas. Ampolas abertas para uso tópico: manter no frigorífico (sem congelar) por um máximo de 24 horas. Ampolas abertas para uso parentérico: usar imediatamente; se diluída, a solução é estável por 24 horas a 25°C. Não utilizar após o prazo de validade."", ""aviso_critico"": ""Não utilizar em crianças com menos de 2 anos de idade. Se é asmático ou sofre de uma doença respiratória grave, deve consultar o médico antes de tomar este medicamento, pois pode causar dificuldades respiratórias (broncoespasmo). É recomendada precaução ao administrar o medicamento a doentes com história de úlcera péptica ou úlcera péptica ativa. A administração intravenosa deve ser efetuada sob estrita supervisão médica, pois reações adversas são mais propensas a ocorrer se o medicamento for administrado de forma muito rápida ou em quantia excessiva."", ""idade_minima"": 2, ""gravidez_seguro"": ""nao"", ""gravidez_nota"": ""Embora não se tenha demonstrado que a acetilcisteína possua ação teratogénica, recomenda-se como medida de precaução não utilizar Fluimucil durante a gravidez."", ""amamentacao_seguro"": ""condicionado"", ""amamentacao_nota"": ""Desconhece-se se a acetilcisteína passa para o leite materno. Não deve ser excluído o eventual risco para os recém-nascidos/lactentes. Poderá ser necessário decidir sobre a descontinuação da amamentação ou a descontinuação/abstenção do tratamento com Fluimucil tendo em conta o benefício da amamentação para a criança e o benefício da terapêutica para a mulher.""}"
Acetilsalicilato de lisina,Aspegic 100,https://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml,"{""resumo"": ""Erro ao enviar o texto para o Gemini: Erro ao enviar o texto para o Gemini: HTTP Error 429: Too Many Requests""}"
Acetonido de fluocinolona,Synalar,https://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml,"{""dci"": ""Acetonido de fluocinolona"", ""medicamento"": ""SYNALAR"", ""indicacoes"": [""Tratamento tópico de perturbações alérgicas da pele e mucosas"", ""Tratamento tópico de perturbações inflamatórias da pele e mucosas"", ""Tratamento tópico de perturbações pruriginosas da pele e mucosas""], ""indicacoes_key"": [""alergias pele"", ""inflamação pele"", ""prurido pele""], ""efeitos_indesejaveis"": {""frequentes"": [], ""outros"": [""sensação de queimadura"", ""prurido"", ""irritação"", ""secura da pele"", ""foliculite"", ""hipertricose"", ""erupções acneiformes"", ""hipopigmentação"", ""dermatite perioral"", ""dermatite alérgica de contacto"", ""maceração da pele"", ""infeção secundária"", ""atrofia da pele"", ""estrias"", ""miliária""]}, ""conservacao"": ""Não conservar acima de 25ºC. Manter este medicamento fora da vista e do alcance das crianças."", ""aviso_critico"": ""O uso prolongado de corticosteroides tópicos pode produzir atrofia da pele e dos tecidos subcutâneos, mesmo a curto prazo na face. A aplicação em crianças deve ser limitada à quantidade mínima necessária."", ""idade_minima"": 0, ""gravidez_seguro"": ""condicionado"", ""gravidez_nota"": ""A inocuidade do uso na mulher grávida não foi completamente comprovada. Não deve ser usado em grandes superfícies, em grandes quantidades ou por períodos prolongados, especialmente durante o primeiro trimestre da gravidez."", ""amamentacao_seguro"": ""condicionado"", ""amamentacao_nota"": ""Consulte o seu médico ou farmacêutico antes de utilizar este medicamento se estiver a amamentar.""}"
Acetonido de fluocinolona + Ciprofloxacina,Cetraxal Duo,https://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml,"{""dci"": ""Acetonido de fluocinolona + Ciprofloxacina"", ""medicamento"": ""Cetraxal Duo"", ""indicacoes"": [""Tratamento da otite externa aguda (infeção do ouvido externo) de origem bacteriana em adultos e crianças com mais de 6 meses."", ""Tratamento da otite média (infeção do ouvido médio) com tubos auriculares de drenagem (tubos de timpanostomia) de origem bacteriana em adultos e crianças com mais de 6 meses.""], ""indicacoes_key"": [""Otite externa aguda"", ""Otite média, tubos""], ""efeitos_indesejaveis"": {""frequentes"": [""Desconforto no ouvido"", ""Dor no ouvido"", ""Prurido no ouvido"", ""Anomalia no paladar""], ""outros"": [""Zumbidos"", ""Resíduos de medicação"", ""Bloqueio do tubo de drenagem do ouvido"", ""Formigueiro no ouvido"", ""Congestão no ouvido"", ""Redução da audição"", ""Erupção cutânea no ouvido"", ""Vermelhidão no ouvido"", ""Infeção fúngica do ouvido externo"", ""Descarga do ouvido"", ""Inchaço no ouvido"", ""Distúrbio da membrana timpânica"", ""Granulação dos tecidos"", ""Otite média contralateral"", ""Infeção por cândida"", ""Irritabilidade"", ""Choro"", ""Tonturas"", ""Rubor da pele"", ""Cefaleia"", ""Vómitos"", ""Fadiga"", ""Visão turva""]}, ""conservacao"": ""Manter fora da vista e do alcance das crianças. Conservar a temperatura inferior a 30 °C. Não utilizar após o prazo de validade. Não utilizar mais de um mês após a abertura. Não deitar na canalização ou lixo doméstico."", ""aviso_critico"": ""Se desenvolver urticária, erupção cutânea ou outros sintomas alérgicos graves (ex: edema repentino da face, garganta ou pálpebras, dificuldade respiratória), pare imediatamente o tratamento e consulte o seu médico."", ""idade_minima"": 0, ""gravidez_seguro"": ""condicionado"", ""gravidez_nota"": ""Não existem estudos adequados e bem controlados em mulheres grávidas. Consulte o seu médico ou farmacêutico antes de utilizar."", ""amamentacao_seguro"": ""condicionado"", ""amamentacao_nota"": ""Devem ser tomadas precauções, pois não se sabe se é excretado no leite materno.""}"
Acetonido de fluocinolona + Lidocaína + Subgalhato de bismuto,Synalar Rectal,https://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml,"{""dci"": ""acetonido de fluocinolona, subgalhato de bismuto, cloridrato de lidocaína"", ""medicamento"": ""Synalar Rectal"", ""indicacoes"": [""Hemorroidas internas e externas"", ""eczema ano-perienal"", ""proctite"", ""prurido anal"", ""fissuras anais"", ""terapêutica pré e pós-operatória dos processos ano-retais""], ""indicacoes_key"": [""Hemorroidas"", ""Eczema anal"", ""Proctite"", ""Prurido anal"", ""Fissuras anais"", ""Processos ano-retais""], ""efeitos_indesejaveis"": {""frequentes"": [], ""outros"": [""sensação de queimadura"", ""prurido"", ""irritação"", ""secura"", ""dermatite de contacto alérgica"", ""maceração da pele"", ""infeção secundária"", ""atrofia da pele"", ""estrias""]}, ""conservacao"": ""Conservar a temperatura inferior a 25ºC. Manter fora da vista e do alcance das crianças."", ""aviso_critico"": ""Não utilize se tem alergia às substâncias ativas ou a qualquer outro componente. Possibilidade de absorção sistémica com uso excessivo ou prolongado. Interromper o tratamento se surgir alteração neurológica ou do conhecimento. Pode causar reações alérgicas (possivelmente retardadas) devido a para-hidroxibenzoato de metilo e propilo. Pode causar irritação cutânea devido a propilenoglicol."", ""idade_minima"": 0, ""gravidez_seguro"": ""condicionado"", ""gravidez_nota"": ""Os corticosteroides tópicos não devem utilizar-se durante a gravidez em grandes quantidades ou por períodos prolongados, particularmente durante o primeiro trimestre. Consulte o seu médico ou farmacêutico."", ""amamentacao_seguro"": ""condicionado"", ""amamentacao_nota"": ""Se está a amamentar, consulte o seu médico ou farmacêutico antes de tomar este medicamento.""}"
Acetonido de fluocinolona + Neomicina,Synalar N,https://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml,"{""dci"": ""Acetonido de fluocinolona + Neomicina"", ""medicamento"": ""SYNALAR N"", ""indicacoes"": [""Tratamento de perturbações alérgicas da pele e mucosas."", ""Tratamento de perturbações inflamatórias da pele e mucosas."", ""Tratamento de perturbações pruriginosas da pele e mucosas."", ""Tratamento de perturbações da pele e mucosas com infeção secundária ou risco de infeção.""], ""indicacoes_key"": [""Alergias pele"", ""Inflamação pele"", ""Comichão pele"", ""Infeção pele""], ""efeitos_indesejaveis"": {""frequentes"": [], ""outros"": [""sensação de queimadura"", ""prurido"", ""irritação"", ""secura da pele"", ""foliculite"", ""hipertricose"", ""erupções acneiformes"", ""hipopigmentação"", ""dermatite perioral"", ""dermatite alérgica de contacto"", ""maceração da pele"", ""infeção secundária"", ""atrofia da pele"", ""estrias"", ""miliária"", ""ototoxicidade"", ""nefrotoxicidade"", ""hipersensibilidade à neomicina""]}, ""conservacao"": ""Não conservar acima de 25ºC. Manter fora da vista e do alcance das crianças. Não utilizar após o prazo de validade. Não deitar no lixo doméstico."", ""aviso_critico"": ""Evitar uso prolongado, em grandes extensões do corpo ou com técnica oclusiva, devido a risco de atrofia da pele, absorção sistémica, nefrotoxicidade, ototoxicidade e crescimento de microrganismos resistentes. Em crianças, usar a quantidade mínima necessária."", ""idade_minima"": 0, ""gravidez_seguro"": ""condicionado"", ""gravidez_nota"": ""A inocuidade do uso na mulher grávida não foi completamente comprovada. Não deve ser usado em grandes superfícies, em grandes quantidades ou por períodos prolongados, especialmente durante o primeiro trimestre da gravidez, devido a risco de anomalias fetais observado em animais."", ""amamentacao_seguro"": ""condicionado"", ""amamentacao_nota"": ""Recomenda-se consultar o médico ou farmacêutico antes de usar, pois o folheto não fornece informação específica sobre a segurança durante a amamentação.""}"
Acetonido de fluocinolona + Neomicina + Polimixina B,Oto-Synalar N,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f5ce47706d6411e28d3599f72e6dadae,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Aciclovir,Aciclovir Aurovitas,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bf992090c53d11e7ade8d4a548f4eec7,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Aciclovir + Hidrocortisona,Zovirax Duo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=18904b306e4311e28fa8d93aeacd10cc,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Acitretina,Neotigason,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=08039cb06c8911e28832b0ecdc93b396,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Adalimumab,Humira,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3e821340de8811e78cd9e1db9f01ae53,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Adapaleno,Differin,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=edd9d1206d8111e28dc2d9e9d24f4bfe,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Adapaleno + Peróxido de benzoílo,Aceduo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=13402d611f1e4696b95c425171186c47,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Adrenalina,"Anapen 0,3 mg/0,3 ml",http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=cbeacdc06db411e283f5cf2bb0871900,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Agalsidase alfa,Replagal,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=04b756606dd211e29604abf02be7badb,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Alfuzosina,Alfuzosina Mylan,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f8f526f06d8511e2aad8f06cecb4b7ac,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Alginato de sódio + Bicarbonato de sódio + Carbonato de cálcio,Gaviscon,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c3d1cb306d9f11e29b048e3a0e5015ef,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Almotriptano,Almogran,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=50d681206d8111e2bfee9cf253e0eaca,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Alogliptina,Vipidia,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=88a0fba06e6511e28a9b94fbf8fd8f49,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amantadina,Parkadina,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=38bfe2006d6511e291c3cdde6e1902b8,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ambroxol + Clenbuterol,Ventoliber,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d8008ac06d5811e2b22fa9a5ecda82b1,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amilase,Maxilase,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=947dabb06d6311e28cc283d9f72653ce,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Álcool diclorobenzílico + Amilmetacresol,Mentocaína Mel e Limão,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0bffd9104cf311e78999b64f32f7e1df,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Aminaftona,Capilarema,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a76052b06d5d11e29618d240bdbccb03,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Aminofilina,Filotempo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=77bcb5006d6011e2854ccb685ecd223c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amiodarona,Amiodarona Generis 200 mg Comprimidos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ade330d06db211e29110f41a8a0a80e5,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amissulprida,Socian,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=28a9a7b06c8a11e2a6fbbc00bbbd770e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amitriptilina,Adt,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bde921806d5b11e29216a4c0354741db,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amlodipina + Atorvastatina,Trinalion,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b0f7a3e06e4e11e2bce7b0376741c5d5,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amlodipina + Candesartan,Altensil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d6c012103a3c11e7842ef64ad54b4123,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amlodipina + Olmesartan medoxomilo,Zolnor,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f2f47a106d9111e2869fb372ddf9bfad,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amlodipina + Olmesartan medoxomilo + Hidroclorotiazida,Zolnor HCT,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1bf991106e4711e29a17f95a43c69533,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amlodipina + Telmisartan,Amlodipina + Telmisartan Teva,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1db7751e1ba447bfa2d54517b1adfbd2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amlodipina + Telmisartan + Hidroclorotiazida,Tolutris,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f0df8cf2b49943eae050a8c0342906c8,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Amlodipina + Valsartan,Amlodipina + Valsartan Alter,https://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml,"{""dci"": ""Amlodipina + Valsartan"", ""medicamento"": ""Amlodipina + Valsartan Alter"", ""indicacoes"": [""Tratamento da pressão arterial elevada em adultos cuja pressão arterial não esteja suficientemente controlada com amlodipina ou valsartan isoladamente.""], ""indicacoes_key"": [""Pressão arterial elevada"", ""Hipertensão não controlada""], ""efeitos_indesejaveis"": {""frequentes"": [""Síndrome gripal"", ""Nariz entupido (congestão nasal)"", ""Inflamação da garganta e desconforto ao engolir"", ""Dor de cabeça"", ""Inchaço dos braços, mãos, pernas, tornozelos ou pés"", ""Cansaço"", ""Astenia (fraqueza)"", ""Vermelhidão e sensação de calor na face e/ou pescoço""], ""outros"": [""Reação alérgica (erupções cutâneas, comichão, inchaço da face, lábios ou língua, dificuldade em respirar, diminuição da pressão arterial)"", ""Tonturas"", ""Náuseas e dor abdominal"", ""Boca seca"", ""Sonolência"", ""Formigueiro ou dormência das mãos ou pés"", ""Vertigens"", ""Aumento do batimento do coração (palpitações)"", ""Tonturas na posição vertical"", ""Tosse"", ""Diarreia"", ""Prisão de ventre (obstipação)"", ""Erupções cutâneas"", ""Vermelhidão da pele"", ""Inchaço das articulações"", ""Dor nas costas"", ""Dor nas articulações"", ""Sensação de ansiedade"", ""Ruídos nos ouvidos (acufenos)"", ""Desmaio"", ""Aumento da frequência urinária ou sensação de urgência para urinar"", ""Incapacidade de atingir ou manter uma ereção"", ""Sensação de peso"", ""Diminuição da pressão arterial (com tonturas, cabeça oca)"", ""Sudação excessiva"", ""Erupção cutânea em todo o corpo"", ""Comichão (prurido)"", ""Espasmos musculares"", ""Dificuldade respiratória súbita"", ""Dor no peito"", ""Falta de ar"", ""Inchaço das pálpebras, face ou lábios"", ""Inchaço da língua e garganta (dificuldade em respirar)"", ""Reações cutâneas graves (erupção cutânea intensa, urticária, vermelhidão da pele, comichão intensa, bolhas, descamação e inchaço da pele, inflamação das membranas mucosas como Síndrome de Stevens-Johnson, necrólise epidérmica tóxica)"", ""Ataque cardíaco"", ""Batimentos cardíacos alterados"", ""Inflamação do pâncreas (dor grave abdominal e nas costas)"", ""Alterações do humor"", ""Depressão"", ""Insónias"", ""Tremores"", ""Alterações do paladar"", ""Diminuição da sensação de dor"", ""Distúrbios da visão"", ""Perda de visão"", ""Zumbidos"", ""Pressão arterial baixa"", ""Espirros/corrimento nasal (rinite)"", ""Indigestão"", ""Vómitos"", ""Queda de cabelo"", ""Aumento da transpiração"", ""Descoloração da pele"", ""Alterações na passagem da urina"", ""Aumento da necessidade de urinar à noite"", ""Aumento do número de vezes que urina"", ""Incapacidade de obter uma ereção"", ""Desconforto ou aumento das mamas nos homens"", ""Dor"", ""Má disposição"", ""Dor nos músculos"", ""Cãibras"", ""Aumento ou diminuição de peso"", ""Confusão"", ""Diminuição do número de células brancas do sangue"", ""Diminuição do número de plaquetas no sangue"", ""Excesso de açúcar no sangue (hiperglicemia)"", ""Inchaço das gengivas"", ""Inchaço abdominal (gastrite)"", ""Alteração da função do fígado"", ""Inflamação do fígado (hepatite)"", ""Amarelecimento da pele (icterícia)"", ""Aumento das enzimas do fígado"", ""Aumento da tensão muscular"", ""Inflamação dos vasos sanguíneos (com erupções cutâneas)"", ""Sensibilidade à luz"", ""Disfunções que combinam rigidez, tremor e/ou alterações no movimento"", ""Angioedema intestinal (inchaço do intestino com dor abdominal, náuseas, vómitos e diarreia)"", ""Redução do número de glóbulos vermelhos"", ""Febre"", ""Inflamação da garganta ou da boca devidas a infeções"", ""Hemorragias ou formação de nódoas negras espontâneas"", ""Níveis elevados de potássio no sangue"", ""Alterações nos resultados de análises ao fígado"", ""Diminuição das funções renais e diminuição grave das funções renais"", ""Dores musculares"", ""Manchas vermelho-arroxeadas na pele"", ""Reação alérgica"", ""Formação de bolhas na pele (dermatite bolhosa)""]}, ""conservacao"": ""Manter fora da vista e do alcance das crianças. Não conservar acima de 30°C. Não utilizar se a embalagem estiver danificada ou apresentar sinais de adulteração."", ""aviso_critico"": ""Se sentir inchaço, particularmente da face e da garganta, pare de tomar Amlodipina + Valsartan Alter e contacte o seu médico imediatamente. Não deve voltar a tomar este medicamento."", ""idade_minima"": 18, ""gravidez_seguro"": ""nao"", ""gravidez_nota"": ""Não está recomendado no início da gravidez (primeiros 3 meses), e não pode ser tomado após o terceiro mês de gravidez, uma vez que pode ser gravemente prejudicial para o bebé se utilizado a partir desta altura. O médico aconselhará a interrupção antes ou assim que engravidar."", ""amamentacao_seguro"": ""nao"", ""amamentacao_nota"": ""Não está recomendado em mães a amamentar, especialmente se o bebé for recém-nascido ou prematuro; nestes casos o seu médico poderá indicar outro tratamento.""}"
